Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Profit,Country,State,Region
TXN_9538956,CUST_10,Computers and electric accessories,Item_5_CEA,11,5,55,Cash,In-store,2/22/2022,,-1214,United States,California,West
TXN_7160998,CUST_13,Computers and electric accessories,Item_1_CEA,5,7,35,Credit Card,Online,2/8/2022,TRUE,15426,United States,North Carolina,South
TXN_9684703,CUST_15,Computers and electric accessories,Item_6_CEA,12.5,1,12.5,Digital Wallet,In-store,2/5/2024,FALSE,3640,United States,California,West
TXN_1130823,CUST_13,Computers and electric accessories,Item_9_CEA,17,10,170,Credit Card,In-store,11/2/2024,,12446,United States,California,West
TXN_8878269,CUST_05,Computers and electric accessories,Item_19_CEA,32,4,128,Cash,In-store,12/8/2024,FALSE,2263,United States,California,West
TXN_3096445,CUST_17,Computers and electric accessories,,32,,,Digital Wallet,In-store,6/25/2024,,11395,United States,Pennsylvania,East
TXN_5072173,CUST_23,Computers and electric accessories,Item_10_CEA,18.5,7,129.5,Digital Wallet,Online,9/21/2024,TRUE,12727,United States,Texas,Central
TXN_5293933,CUST_20,Computers and electric accessories,Item_5_CEA,11,5,55,Cash,In-store,12/6/2022,FALSE,970,United States,Oregon,West
TXN_8838958,CUST_01,Computers and electric accessories,,15.5,,,Cash,In-store,11/8/2024,,8447,United States,Ohio,East
TXN_5343433,CUST_20,Computers and electric accessories,Item_19_CEA,32,7,224,Credit Card,Online,12/11/2022,TRUE,3617,United States,Florida,South
TXN_4581475,CUST_17,Computers and electric accessories,Item_11_CEA,20,6,120,Credit Card,In-store,6/16/2023,TRUE,95,United States,New York,East
TXN_6676210,CUST_02,Computers and electric accessories,Item_17_CEA,29,8,232,Digital Wallet,Online,11/27/2023,,519,United States,Tennessee,South
TXN_6615809,CUST_20,Computers and electric accessories,,15.5,,,Credit Card,In-store,6/22/2023,TRUE,11857,United States,California,West
TXN_4255841,CUST_21,Computers and electric accessories,Item_22_CEA,36.5,9,328.5,Credit Card,Online,8/12/2023,FALSE,4329,United States,New York,East
TXN_1795154,CUST_23,Computers and electric accessories,Item_10_CEA,18.5,7,129.5,Digital Wallet,In-store,6/14/2023,TRUE,4650,United States,New York,East
TXN_4322217,CUST_21,Computers and electric accessories,Item_18_CEA,30.5,2,61,Digital Wallet,In-store,11/23/2024,TRUE,2085,United States,New York,East
TXN_2540564,CUST_24,Computers and electric accessories,Item_5_CEA,11,1,11,Cash,Online,8/18/2023,,7177,United States,Georgia,South
TXN_2218629,CUST_10,Computers and electric accessories,,,3,96,Credit Card,Online,3/21/2022,FALSE,7440,United States,Florida,South
TXN_3107156,CUST_02,Computers and electric accessories,Item_24_CEA,39.5,8,316,Cash,Online,12/23/2024,TRUE,9181,United States,California,West
TXN_2540525,CUST_03,Computers and electric accessories,Item_22_CEA,36.5,2,73,Cash,In-store,4/29/2023,FALSE,-4986,United States,California,West
TXN_2461753,CUST_12,Computers and electric accessories,Item_19_CEA,32,10,320,Cash,Online,10/18/2022,,4724,United States,California,West
TXN_1325795,CUST_10,Computers and electric accessories,Item_14_CEA,24.5,6,147,Digital Wallet,In-store,4/29/2022,FALSE,7565,United States,Washington,West
TXN_2755690,CUST_08,Computers and electric accessories,Item_12_CEA,21.5,9,193.5,Cash,Online,11/4/2024,FALSE,6204,United States,California,West
TXN_4728272,CUST_21,Computers and electric accessories,Item_22_CEA,36.5,9,328.5,Cash,Online,2/27/2023,FALSE,9330,United States,Mississippi,South
TXN_5905211,CUST_18,Computers and electric accessories,Item_5_CEA,11,3,33,Digital Wallet,Online,3/21/2024,FALSE,-1655,United States,North Carolina,South
TXN_7739969,CUST_17,Computers and electric accessories,Item_12_CEA,21.5,3,64.5,Cash,Online,12/14/2023,,-3734,United States,Florida,South
TXN_1619388,CUST_01,Computers and electric accessories,Item_15_CEA,26,1,26,Digital Wallet,Online,5/23/2024,,15549,United States,Michigan,Central
TXN_6837444,CUST_19,Computers and electric accessories,Item_16_CEA,27.5,9,247.5,Cash,Online,1/13/2023,FALSE,-4972,United States,Indiana,Central
TXN_5827116,CUST_03,Computers and electric accessories,Item_11_CEA,20,7,140,Cash,In-store,11/5/2023,FALSE,-6880,United States,Illinois,Central
TXN_1224321,CUST_05,Computers and electric accessories,Item_6_CEA,12.5,1,12.5,Digital Wallet,Online,8/22/2022,FALSE,6903,United States,Texas,Central
TXN_5240854,CUST_16,Computers and electric accessories,Item_21_CEA,35,6,210,Cash,Online,10/9/2024,,4675,United States,Illinois,Central
TXN_5786761,CUST_03,Computers and electric accessories,Item_6_CEA,12.5,5,62.5,Credit Card,Online,10/25/2023,TRUE,1046,United States,Texas,Central
TXN_1386229,CUST_08,Computers and electric accessories,Item_11_CEA,20,4,80,Credit Card,Online,4/2/2023,FALSE,15386,United States,California,West
TXN_5476321,CUST_02,Computers and electric accessories,Item_15_CEA,26,3,78,Credit Card,Online,4/24/2023,TRUE,1976,United States,California,West
TXN_5423342,CUST_19,Computers and electric accessories,Item_8_CEA,15.5,3,46.5,Digital Wallet,In-store,10/21/2023,FALSE,-2087,United States,California,West
TXN_3087080,CUST_23,Computers and electric accessories,Item_19_CEA,32,7,224,Digital Wallet,In-store,4/23/2022,,4602,United States,Massachusetts,East
TXN_5115102,CUST_14,Computers and electric accessories,Item_23_CEA,38,4,152,Credit Card,Online,1/12/2025,TRUE,4985,United States,California,West
TXN_5671217,CUST_17,Computers and electric accessories,Item_12_CEA,21.5,9,193.5,Digital Wallet,Online,1/6/2023,TRUE,-6341,United States,Illinois,Central
TXN_3543865,CUST_09,Computers and electric accessories,Item_12_CEA,21.5,1,21.5,Cash,In-store,11/20/2023,,-4541,United States,Illinois,Central
TXN_3876653,CUST_23,Computers and electric accessories,Item_7_CEA,14,7,98,Cash,In-store,7/6/2024,FALSE,7056,United States,Illinois,Central
TXN_1865764,CUST_08,Computers and electric accessories,Item_21_CEA,35,8,280,Credit Card,Online,12/10/2024,,13608,United States,California,West
TXN_7232230,CUST_17,Computers and electric accessories,Item_5_CEA,11,5,55,Credit Card,Online,6/14/2023,FALSE,10139,United States,Texas,Central
TXN_2545845,CUST_09,Computers and electric accessories,Item_18_CEA,30.5,9,274.5,Cash,In-store,8/28/2024,TRUE,13593,United States,California,West
TXN_1370562,CUST_25,Computers and electric accessories,Item_11_CEA,20,7,140,Credit Card,Online,9/1/2022,FALSE,14056,United States,Oregon,West
TXN_7101979,CUST_15,Computers and electric accessories,Item_20_CEA,33.5,7,234.5,Credit Card,In-store,4/14/2023,TRUE,2357,United States,Pennsylvania,East
TXN_3821185,CUST_23,Computers and electric accessories,Item_15_CEA,26,4,104,Digital Wallet,In-store,9/11/2024,TRUE,2147,United States,Florida,South
TXN_5636224,CUST_23,Computers and electric accessories,Item_12_CEA,21.5,4,86,Cash,Online,10/4/2024,,-7006,United States,Florida,South
TXN_1721597,CUST_22,Computers and electric accessories,Item_11_CEA,20,1,20,Credit Card,Online,4/20/2023,FALSE,-4360,United States,Ohio,East
TXN_9634891,CUST_25,Computers and electric accessories,Item_17_CEA,29,6,174,Credit Card,Online,1/14/2022,TRUE,7111,United States,Colorado,West
TXN_7543333,CUST_24,Computers and electric accessories,Item_16_CEA,27.5,5,137.5,Digital Wallet,In-store,3/28/2022,TRUE,13657,United States,Florida,South
TXN_9586952,CUST_11,Computers and electric accessories,Item_7_CEA,14,3,42,Digital Wallet,Online,6/19/2023,TRUE,-4558,United States,California,West
TXN_1745446,CUST_02,Computers and electric accessories,Item_17_CEA,29,1,29,Cash,Online,12/11/2022,FALSE,4330,United States,California,West
TXN_7435444,CUST_18,Computers and electric accessories,Item_11_CEA,20,6,120,Credit Card,Online,7/27/2022,TRUE,-3772,United States,Washington,West
TXN_5114872,CUST_10,Computers and electric accessories,Item_2_CEA,6.5,1,6.5,Cash,In-store,1/27/2024,,9951,United States,New York,East
TXN_3603496,CUST_03,Computers and electric accessories,Item_22_CEA,36.5,8,292,Credit Card,Online,11/8/2023,FALSE,7601,United States,Texas,Central
TXN_5544428,CUST_18,Computers and electric accessories,Item_13_CEA,23,8,184,Credit Card,Online,7/25/2023,,-1402,United States,Illinois,Central
TXN_7101386,CUST_16,Computers and electric accessories,Item_20_CEA,33.5,5,167.5,Cash,In-store,11/5/2022,TRUE,6843,United States,Illinois,Central
TXN_8376834,CUST_16,Computers and electric accessories,Item_6_CEA,12.5,6,75,Digital Wallet,Online,2/3/2023,FALSE,12982,United States,Texas,Central
TXN_4141037,CUST_18,Computers and electric accessories,Item_23_CEA,38,3,114,Cash,In-store,5/2/2022,,16116,United States,New York,East
TXN_2228646,CUST_12,Computers and electric accessories,Item_18_CEA,30.5,9,274.5,Digital Wallet,In-store,2/12/2022,,7210,United States,North Carolina,South
TXN_1076536,CUST_23,Computers and electric accessories,Item_8_CEA,15.5,7,108.5,Digital Wallet,In-store,5/24/2023,TRUE,10619,United States,Mississippi,South
TXN_2885265,CUST_19,Computers and electric accessories,Item_25_CEA,41,6,246,Digital Wallet,In-store,8/7/2022,,-5633,United States,New York,East
TXN_3617161,CUST_10,Computers and electric accessories,Item_12_CEA,21.5,7,150.5,Cash,Online,4/16/2022,FALSE,8770,United States,Pennsylvania,East
TXN_3330819,CUST_21,Computers and electric accessories,Item_2_CEA,6.5,6,39,Digital Wallet,In-store,1/19/2022,,8925,United States,New York,East
TXN_9671023,CUST_22,Computers and electric accessories,,30.5,,,Credit Card,In-store,11/2/2024,TRUE,13486,United States,New York,East
TXN_1778326,CUST_20,Computers and electric accessories,Item_14_CEA,24.5,9,220.5,Credit Card,In-store,9/1/2023,FALSE,9460,United States,Washington,West
TXN_9891054,CUST_20,Computers and electric accessories,Item_15_CEA,26,10,260,Cash,Online,10/11/2022,FALSE,10098,United States,Wisconsin,Central
TXN_6016690,CUST_06,Computers and electric accessories,Item_11_CEA,20,3,60,Credit Card,Online,12/13/2023,,10072,United States,Georgia,South
TXN_4836949,CUST_07,Computers and electric accessories,Item_14_CEA,24.5,10,245,Credit Card,In-store,2/2/2022,TRUE,398,United States,California,West
TXN_7068372,CUST_23,Computers and electric accessories,,23,,,Digital Wallet,In-store,12/10/2022,,12904,United States,Ohio,East
TXN_8819433,CUST_06,Computers and electric accessories,Item_12_CEA,21.5,8,172,Digital Wallet,In-store,4/15/2024,FALSE,2285,United States,South Carolina,South
TXN_6417831,CUST_22,Computers and electric accessories,,20,,,Credit Card,In-store,1/5/2024,FALSE,-401,United States,New York,East
TXN_5498786,CUST_11,Computers and electric accessories,Item_25_CEA,41,7,287,Credit Card,In-store,7/18/2024,,15417,United States,Washington,West
TXN_7821157,CUST_11,Computers and electric accessories,Item_9_CEA,17,8,136,Credit Card,Online,8/22/2022,TRUE,-1124,United States,Washington,West
TXN_8487838,CUST_18,Computers and electric accessories,,,4,44,Digital Wallet,Online,2/4/2023,,3647,United States,Pennsylvania,East
TXN_8224848,CUST_20,Computers and electric accessories,Item_3_CEA,8,5,40,Digital Wallet,In-store,12/18/2022,TRUE,9485,United States,Pennsylvania,East
TXN_1256115,CUST_20,Computers and electric accessories,Item_10_CEA,18.5,5,92.5,Credit Card,Online,11/25/2024,TRUE,9700,United States,Texas,Central
TXN_6857566,CUST_23,Computers and electric accessories,,,2,46,Credit Card,In-store,3/14/2024,TRUE,8808,United States,Tennessee,South
TXN_7425088,CUST_07,Computers and electric accessories,Item_19_CEA,32,5,160,Credit Card,In-store,3/25/2022,FALSE,3450,United States,Texas,Central
TXN_2914395,CUST_19,Computers and electric accessories,Item_6_CEA,12.5,2,25,Credit Card,Online,12/26/2022,TRUE,3379,United States,California,West
TXN_5276201,CUST_08,Computers and electric accessories,Item_21_CEA,35,7,245,Digital Wallet,In-store,3/24/2023,TRUE,-5309,United States,Michigan,Central
TXN_8578826,CUST_24,Computers and electric accessories,Item_9_CEA,17,3,51,Digital Wallet,Online,8/15/2024,FALSE,-1564,United States,Michigan,Central
TXN_1587097,CUST_03,Computers and electric accessories,Item_16_CEA,27.5,10,275,Cash,In-store,2/25/2024,FALSE,-7179,United States,Texas,Central
TXN_8824415,CUST_10,Computers and electric accessories,Item_10_CEA,18.5,4,74,Credit Card,In-store,6/11/2023,,11146,United States,California,West
TXN_8423309,CUST_16,Computers and electric accessories,Item_3_CEA,8,9,72,Credit Card,Online,5/30/2022,FALSE,7451,United States,California,West
TXN_8660754,CUST_01,Computers and electric accessories,Item_9_CEA,17,2,34,Digital Wallet,In-store,3/24/2022,TRUE,6824,United States,Michigan,Central
TXN_8217860,CUST_04,Computers and electric accessories,Item_17_CEA,29,10,290,Credit Card,In-store,7/23/2022,,8434,United States,Texas,Central
TXN_7642752,CUST_01,Computers and electric accessories,Item_2_CEA,6.5,10,65,Cash,Online,1/15/2025,FALSE,4360,United States,New York,East
TXN_6576597,CUST_03,Computers and electric accessories,Item_10_CEA,18.5,9,166.5,Cash,Online,2/9/2023,,4136,United States,Virginia,South
TXN_8262433,CUST_22,Computers and electric accessories,Item_5_CEA,11,10,110,Credit Card,Online,9/18/2023,FALSE,13944,United States,California,West
TXN_4107798,CUST_25,Computers and electric accessories,Item_18_CEA,30.5,6,183,Cash,Online,9/8/2022,,13338,United States,Washington,West
TXN_1231953,CUST_13,Computers and electric accessories,Item_9_CEA,17,8,136,Digital Wallet,Online,2/16/2024,FALSE,-4217,United States,New York,East
TXN_4999688,CUST_18,Computers and electric accessories,Item_12_CEA,21.5,7,150.5,Credit Card,In-store,1/13/2023,,699,United States,Pennsylvania,East
TXN_2059563,CUST_15,Computers and electric accessories,Item_12_CEA,21.5,5,107.5,Digital Wallet,Online,7/23/2024,TRUE,12992,United States,Oregon,West
TXN_1277309,CUST_24,Computers and electric accessories,Item_7_CEA,14,9,126,Credit Card,In-store,6/1/2023,FALSE,9793,United States,Indiana,Central
TXN_3426280,CUST_24,Computers and electric accessories,Item_12_CEA,21.5,5,107.5,Digital Wallet,In-store,2/28/2024,,10198,United States,Texas,Central
TXN_9003488,CUST_11,Computers and electric accessories,Item_4_CEA,9.5,7,66.5,Cash,Online,10/22/2022,,8842,United States,Kentucky,South
TXN_4954934,CUST_13,Computers and electric accessories,Item_20_CEA,33.5,4,134,Cash,In-store,8/13/2024,FALSE,2938,United States,New York,East
TXN_5085529,CUST_05,Computers and electric accessories,Item_21_CEA,35,10,350,Credit Card,In-store,9/22/2023,TRUE,-6198,United States,New York,East
TXN_1860632,CUST_18,Computers and electric accessories,Item_14_CEA,24.5,8,196,Cash,In-store,11/30/2022,TRUE,4326,United States,New Jersey,East
TXN_8655596,CUST_15,Computers and electric accessories,Item_13_CEA,23,6,138,Credit Card,In-store,12/29/2024,FALSE,8793,United States,New Jersey,East
TXN_4494866,CUST_22,Computers and electric accessories,Item_2_CEA,6.5,4,26,Credit Card,In-store,3/11/2024,FALSE,-3101,United States,Ohio,East
TXN_8454077,CUST_11,Computers and electric accessories,,,2,16,Cash,Online,2/15/2023,TRUE,10193,United States,Illinois,Central
TXN_5684370,CUST_11,Computers and electric accessories,Item_19_CEA,32,5,160,Cash,In-store,10/6/2022,TRUE,-1984,United States,Florida,South
TXN_9573978,CUST_14,Computers and electric accessories,Item_17_CEA,29,10,290,Cash,Online,3/3/2022,,-728,United States,Pennsylvania,East
TXN_2571677,CUST_22,Computers and electric accessories,Item_25_CEA,41,5,205,Credit Card,In-store,10/24/2023,,10051,United States,Michigan,Central
TXN_8796421,CUST_20,Computers and electric accessories,Item_23_CEA,38,6,228,Cash,Online,4/8/2023,FALSE,5518,United States,New York,East
TXN_2100964,CUST_23,Computers and electric accessories,Item_5_CEA,11,1,11,Digital Wallet,Online,9/12/2022,,-206,United States,New York,East
TXN_8267845,CUST_14,Computers and electric accessories,Item_11_CEA,20,8,160,Cash,In-store,2/13/2024,TRUE,10864,United States,California,West
TXN_3776622,CUST_11,Computers and electric accessories,Item_19_CEA,32,10,320,Digital Wallet,In-store,11/5/2024,TRUE,-2019,United States,North Carolina,South
TXN_2246737,CUST_23,Computers and electric accessories,Item_21_CEA,35,3,105,Credit Card,Online,6/5/2022,,6456,United States,California,West
TXN_4351976,CUST_15,Computers and electric accessories,Item_15_CEA,26,6,156,Cash,Online,8/3/2024,FALSE,-2964,United States,Texas,Central
TXN_6589273,CUST_07,Computers and electric accessories,Item_20_CEA,33.5,3,100.5,Credit Card,Online,3/25/2022,TRUE,-1764,United States,Texas,Central
TXN_7709385,CUST_14,Computers and electric accessories,Item_21_CEA,35,1,35,Credit Card,In-store,8/3/2023,,-6518,United States,Arkansas,South
TXN_1828172,CUST_06,Computers and electric accessories,Item_24_CEA,39.5,6,237,Credit Card,In-store,11/14/2024,TRUE,4619,United States,Virginia,South
TXN_3259197,CUST_06,Computers and electric accessories,Item_18_CEA,30.5,8,244,Digital Wallet,Online,1/9/2022,,-3152,United States,California,West
TXN_6308565,CUST_19,Computers and electric accessories,,,4,44,Credit Card,Online,2/10/2024,FALSE,7097,United States,Michigan,Central
TXN_4501715,CUST_17,Computers and electric accessories,Item_13_CEA,23,2,46,Cash,In-store,3/24/2022,,6656,United States,New York,East
TXN_5615246,CUST_21,Computers and electric accessories,Item_20_CEA,33.5,6,201,Digital Wallet,In-store,2/10/2023,,14020,United States,New Hampshire,East
TXN_6265170,CUST_14,Computers and electric accessories,Item_11_CEA,20,6,120,Digital Wallet,Online,6/15/2023,TRUE,12548,United States,North Carolina,South
TXN_9824009,CUST_16,Computers and electric accessories,Item_5_CEA,11,6,66,Digital Wallet,In-store,1/16/2025,FALSE,7022,United States,Texas,Central
TXN_2294670,CUST_04,Computers and electric accessories,Item_14_CEA,24.5,3,73.5,Cash,Online,1/18/2023,,-3034,United States,Colorado,West
TXN_5703980,CUST_02,Computers and electric accessories,Item_22_CEA,36.5,2,73,Cash,Online,9/24/2023,FALSE,-1368,United States,California,West
TXN_4417465,CUST_15,Computers and electric accessories,Item_11_CEA,20,2,40,Credit Card,In-store,2/13/2024,,909,United States,New York,East
TXN_5286530,CUST_01,Computers and electric accessories,Item_6_CEA,12.5,6,75,Digital Wallet,In-store,2/28/2024,TRUE,-3846,United States,Florida,South
TXN_5565868,CUST_22,Computers and electric accessories,Item_11_CEA,20,9,180,Cash,In-store,7/30/2024,TRUE,9577,United States,New York,East
TXN_3032775,CUST_07,Computers and electric accessories,Item_3_CEA,8,4,32,Cash,Online,5/14/2022,TRUE,154,United States,Virginia,South
TXN_5733731,CUST_15,Computers and electric accessories,Item_6_CEA,12.5,4,50,Credit Card,Online,12/24/2022,FALSE,10987,United States,California,West
TXN_5286184,CUST_22,Computers and electric accessories,Item_12_CEA,21.5,1,21.5,Cash,Online,6/28/2022,,-5104,United States,Ohio,East
TXN_3394201,CUST_17,Computers and electric accessories,,,8,256,Cash,Online,11/4/2024,,4878,United States,Kentucky,South
TXN_6562987,CUST_20,Computers and electric accessories,Item_12_CEA,21.5,4,86,Cash,In-store,6/19/2024,TRUE,2746,United States,California,West
TXN_6191176,CUST_16,Computers and electric accessories,Item_15_CEA,26,1,26,Digital Wallet,Online,10/11/2024,FALSE,-5485,United States,Connecticut,East
TXN_9285106,CUST_23,Computers and electric accessories,,,10,335,Credit Card,In-store,6/18/2024,TRUE,-1329,United States,North Carolina,South
TXN_1467177,CUST_10,Computers and electric accessories,Item_10_CEA,18.5,3,55.5,Credit Card,In-store,10/13/2022,TRUE,6726,United States,New York,East
TXN_4620886,CUST_19,Computers and electric accessories,Item_16_CEA,27.5,7,192.5,Cash,Online,7/3/2023,FALSE,-5371,United States,Minnesota,Central
TXN_1521020,CUST_03,Computers and electric accessories,Item_15_CEA,26,6,156,Digital Wallet,Online,1/30/2022,TRUE,8297,United States,California,West
TXN_4219882,CUST_04,Computers and electric accessories,Item_18_CEA,30.5,7,213.5,Digital Wallet,Online,7/10/2023,TRUE,4917,United States,Texas,Central
TXN_9185169,CUST_14,Computers and electric accessories,Item_2_CEA,6.5,2,13,Credit Card,In-store,5/12/2023,FALSE,-5681,United States,Texas,Central
TXN_7989495,CUST_15,Computers and electric accessories,Item_12_CEA,21.5,9,193.5,Credit Card,Online,1/12/2023,FALSE,5317,United States,Utah,West
TXN_5034932,CUST_23,Computers and electric accessories,Item_10_CEA,18.5,10,185,Digital Wallet,Online,9/28/2023,TRUE,-2271,United States,Georgia,South
TXN_5473549,CUST_10,Computers and electric accessories,Item_21_CEA,35,4,140,Credit Card,Online,3/28/2024,TRUE,-5670,United States,Georgia,South
