"TransactionID","CustomerID","Category","Item","UnitPrice","Quantity","TotalSpent","PaymentMethod","Location","TransactionDate","DiscountApplied","Profit","Country","State","Region"
"TXN_9043280","CUST_12","Computers and electric accessories","Item_11_CEA",20,7,140,"Cash","In-store","2023-06-22","TRUE",2941,"United States","Michigan","Central"
"TXN_9509161","CUST_19","Computers and electric accessories","Item_6_CEA",12.5,9,112.5,"Digital Wallet","In-store","2023-12-13","FALSE",5266,"United States","Idaho","West"
"TXN_1614186","CUST_05","Computers and electric accessories","Item_15_CEA",26,5,130,"Digital Wallet","In-store","2024-09-19","TRUE",-2373,"United States","California","West"
"TXN_6551677","CUST_23","Computers and electric accessories","Item_15_CEA",26,9,234,"Digital Wallet","Online","2024-11-10","TRUE",13673,"United States","Virginia","South"
"TXN_4923775","CUST_04","Computers and electric accessories","Item_13_CEA",23,1,23,"Digital Wallet","In-store","2024-08-27","FALSE",8287,"United States","Illinois","Central"
"TXN_5653315","CUST_18","Computers and electric accessories","Item_24_CEA",39.5,8,316,"Cash","In-store","2023-06-26","FALSE",4936,"United States","Pennsylvania","East"
"TXN_1453676","CUST_16","Computers and electric accessories","Item_6_CEA",12.5,8,100,"Digital Wallet","In-store","2024-12-27","TRUE",48,"United States","Florida","South"
"TXN_7763038","CUST_23","Computers and electric accessories","Item_7_CEA",14,4,56,"Digital Wallet","Online","2024-03-26","FALSE",-126,"United States","Washington","West"
"TXN_3125910","CUST_09","Computers and electric accessories","Item_23_CEA",38,9,342,"Digital Wallet","In-store","2022-02-08","FALSE",6587,"United States","Texas","Central"
"TXN_9115901","CUST_10","Computers and electric accessories","Item_18_CEA",30.5,6,183,"Cash","Online","2023-08-10","TRUE",12593,"United States","Michigan","Central"
"TXN_8750712","CUST_22","Computers and electric accessories","Item_21_CEA",35,9,315,"Credit Card","In-store","2025-01-10","TRUE",8121,"United States","Pennsylvania","East"
"TXN_9925103","CUST_15","Computers and electric accessories","Item_15_CEA",26,10,260,"Digital Wallet","In-store","2024-02-02","TRUE",-2150,"United States","Arizona","West"
"TXN_1854685","CUST_18","Computers and electric accessories","Item_6_CEA",12.5,10,125,"Credit Card","Online","2024-02-19","FALSE",139,"United States","Texas","Central"
"TXN_2100495","CUST_19","Computers and electric accessories","Item_21_CEA",35,7,245,"Cash","In-store","2022-06-23","TRUE",11086,"United States","Connecticut","East"
"TXN_7565362","CUST_18","Computers and electric accessories","Item_11_CEA",20,1,20,"Credit Card","In-store","2024-10-10","FALSE",-5119,"United States","California","West"
"TXN_3646423","CUST_24","Computers and electric accessories","Item_18_CEA",30.5,7,213.5,"Credit Card","Online","2022-01-26","TRUE",12371,"United States","Colorado","West"
"TXN_9760843","CUST_17","Computers and electric accessories","Item_13_CEA",23,1,23,"Credit Card","In-store","2023-12-28","FALSE",-5839,"United States","Washington","West"
"TXN_7097180","CUST_12","Computers and electric accessories","Item_25_CEA",41,8,328,"Credit Card","Online","2024-04-09","FALSE",1907,"United States","Washington","West"
"TXN_1076822","CUST_13","Computers and electric accessories","Item_16_CEA",27.5,2,55,"Cash","In-store","2022-10-06","TRUE",12601,"United States","New York","East"
"TXN_7186993","CUST_02","Computers and electric accessories","Item_5_CEA",11,8,88,"Credit Card","Online","2022-05-01","FALSE",16161,"United States","Texas","Central"
"TXN_4126714","CUST_17","Computers and electric accessories","Item_12_CEA",21.5,7,150.5,"Credit Card","In-store","2022-08-29","TRUE",4362,"United States","New York","East"
"TXN_5941390","CUST_16","Computers and electric accessories","Item_13_CEA",23,8,184,"Cash","Online","2024-09-07","FALSE",-1430,"United States","Wisconsin","Central"
"TXN_4832058","CUST_23","Computers and electric accessories","Item_9_CEA",17,5,85,"Credit Card","Online","2023-07-05","FALSE",120,"United States","California","West"
"TXN_6415667","CUST_10","Computers and electric accessories","Item_3_CEA",8,2,16,"Cash","Online","2022-09-05","TRUE",2902,"United States","Wisconsin","Central"
"TXN_2842290","CUST_07","Computers and electric accessories","Item_19_CEA",32,4,128,"Digital Wallet","Online","2024-12-27","FALSE",-2908,"United States","Ohio","East"
"TXN_4048563","CUST_24","Computers and electric accessories","Item_19_CEA",32,3,96,"Digital Wallet","In-store","2022-08-08","FALSE",15818,"United States","Washington","West"
"TXN_4237426","CUST_13","Computers and electric accessories","Item_19_CEA",32,7,224,"Digital Wallet","Online","2022-01-24","TRUE",14282,"United States","Washington","West"
"TXN_2169574","CUST_03","Computers and electric accessories","Item_19_CEA",32,10,320,"Cash","In-store","2024-04-23","FALSE",-5991,"United States","Washington","West"
"TXN_7898890","CUST_09","Computers and electric accessories","Item_12_CEA",21.5,9,193.5,"Cash","In-store","2024-07-27","TRUE",694,"United States","North Carolina","South"
"TXN_2879758","CUST_25","Computers and electric accessories","Item_13_CEA",23,10,230,"Cash","In-store","2024-01-25","TRUE",4876,"United States","New York","East"
"TXN_8746609","CUST_23","Computers and electric accessories","Item_1_CEA",5,1,5,"Cash","Online","2022-04-12","TRUE",6772,"United States","New York","East"
"TXN_3327657","CUST_03","Computers and electric accessories","Item_10_CEA",18.5,6,111,"Cash","In-store","2022-11-02","FALSE",-1330,"United States","New York","East"
"TXN_1707962","CUST_12","Computers and electric accessories","Item_5_CEA",11,8,88,"Credit Card","Online","2022-08-20","FALSE",486,"United States","Ohio","East"
"TXN_4974603","CUST_10","Computers and electric accessories","Item_11_CEA",20,8,160,"Digital Wallet","Online","2023-01-06","TRUE",14533,"United States","Oklahoma","Central"
"TXN_1470767","CUST_02","Computers and electric accessories","Item_8_CEA",15.5,6,93,"Cash","In-store","2022-10-11","TRUE",-6409,"United States","Illinois","Central"
"TXN_3097234","CUST_16","Computers and electric accessories","Item_22_CEA",36.5,6,219,"Credit Card","Online","2023-01-14","TRUE",-4176,"United States","California","West"
"TXN_8593945","CUST_11","Computers and electric accessories","Item_12_CEA",21.5,9,193.5,"Credit Card","Online","2024-09-02","FALSE",-5818,"United States","Michigan","Central"
"TXN_6327819","CUST_01","Computers and electric accessories","Item_19_CEA",32,3,96,"Cash","Online","2022-09-12","FALSE",-1006,"United States","Rhode Island","East"
"TXN_2432720","CUST_09","Computers and electric accessories","Item_12_CEA",21.5,5,107.5,"Cash","In-store","2024-01-02","TRUE",-2178,"United States","Illinois","Central"
"TXN_1318784","CUST_19","Computers and electric accessories","Item_14_CEA",24.5,1,24.5,"Digital Wallet","Online","2024-03-11","TRUE",7722,"United States","Texas","Central"
"TXN_5705847","CUST_01","Computers and electric accessories","Item_6_CEA",12.5,8,100,"Digital Wallet","Online","2022-12-28","FALSE",4446,"United States","New Mexico","West"
"TXN_9532159","CUST_03","Computers and electric accessories","Item_7_CEA",14,5,70,"Credit Card","Online","2022-10-21","FALSE",12849,"United States","Pennsylvania","East"
"TXN_1036563","CUST_12","Computers and electric accessories","Item_12_CEA",21.5,8,172,"Credit Card","Online","2023-09-12","TRUE",2317,"United States","Illinois","Central"
"TXN_2585207","CUST_10","Computers and electric accessories","Item_5_CEA",11,8,88,"Credit Card","Online","2022-10-03","TRUE",7347,"United States","Arizona","West"
"TXN_8165056","CUST_09","Computers and electric accessories","Item_14_CEA",24.5,4,98,"Cash","Online","2023-07-17","FALSE",16295,"United States","California","West"
"TXN_2726827","CUST_13","Computers and electric accessories","Item_16_CEA",27.5,2,55,"Cash","In-store","2024-03-05","TRUE",6999,"United States","Indiana","Central"
"TXN_7889351","CUST_20","Computers and electric accessories","Item_2_CEA",6.5,9,58.5,"Credit Card","Online","2023-05-07","TRUE",-6724,"United States","South Carolina","South"
"TXN_2879367","CUST_10","Computers and electric accessories","Item_12_CEA",21.5,10,215,"Credit Card","In-store","2024-08-10","TRUE",6373,"United States","Texas","Central"
"TXN_5708736","CUST_01","Computers and electric accessories","Item_11_CEA",20,2,40,"Credit Card","Online","2022-05-17","FALSE",1225,"United States","New York","East"
"TXN_6376012","CUST_20","Computers and electric accessories","Item_19_CEA",32,3,96,"Cash","Online","2024-07-27","FALSE",9710,"United States","Michigan","Central"
"TXN_7836458","CUST_14","Computers and electric accessories","Item_19_CEA",32,10,320,"Cash","Online","2024-05-12","FALSE",1825,"United States","Missouri","Central"
"TXN_7092018","CUST_07","Computers and electric accessories","Item_19_CEA",32,4,128,"Digital Wallet","Online","2023-01-09","TRUE",14972,"United States","California","West"
"TXN_2897677","CUST_20","Computers and electric accessories","Item_8_CEA",15.5,8,124,"Credit Card","In-store","2022-12-16","TRUE",7754,"United States","Texas","Central"
"TXN_5327909","CUST_01","Computers and electric accessories","Item_6_CEA",12.5,4,50,"Digital Wallet","Online","2023-04-04","FALSE",15679,"United States","Florida","South"
"TXN_7235714","CUST_06","Computers and electric accessories","Item_13_CEA",23,4,92,"Credit Card","Online","2024-06-12","TRUE",-4608,"United States","California","West"
"TXN_5511793","CUST_14","Computers and electric accessories","Item_14_CEA",24.5,10,245,"Digital Wallet","In-store","2023-04-16","FALSE",3859,"United States","North Carolina","South"
"TXN_6649427","CUST_14","Computers and electric accessories","Item_11_CEA",20,6,120,"Cash","In-store","2022-01-24","TRUE",12955,"United States","California","West"
"TXN_8673963","CUST_13","Computers and electric accessories","Item_10_CEA",18.5,3,55.5,"Credit Card","Online","2023-08-19","TRUE",12593,"United States","Washington","West"
"TXN_7635738","CUST_02","Computers and electric accessories","Item_13_CEA",23,5,115,"Digital Wallet","In-store","2024-01-11","TRUE",-2919,"United States","Michigan","Central"
"TXN_2226766","CUST_01","Computers and electric accessories","Item_21_CEA",35,10,350,"Credit Card","Online","2024-04-28","FALSE",13773,"United States","Pennsylvania","East"
"TXN_3155102","CUST_17","Computers and electric accessories","Item_25_CEA",41,9,369,"Digital Wallet","In-store","2024-03-19","FALSE",13321,"United States","Texas","Central"
"TXN_9948370","CUST_15","Computers and electric accessories","Item_9_CEA",17,3,51,"Credit Card","In-store","2023-07-04","TRUE",11638,"United States","California","West"
"TXN_1457601","CUST_07","Computers and electric accessories","Item_12_CEA",21.5,1,21.5,"Digital Wallet","In-store","2023-03-19","FALSE",5370,"United States","Delaware","East"
"TXN_5136166","CUST_18","Computers and electric accessories","Item_2_CEA",6.5,6,39,"Credit Card","In-store","2022-12-07","FALSE",6030,"United States","California","West"
"TXN_7651449","CUST_25","Computers and electric accessories","Item_15_CEA",26,5,130,"Credit Card","Online","2022-06-23","FALSE",6558,"United States","New York","East"
"TXN_5460403","CUST_13","Computers and electric accessories","Item_19_CEA",32,1,32,"Cash","Online","2024-12-10","TRUE",-4939,"United States","Delaware","East"
"TXN_3282291","CUST_09","Computers and electric accessories","Item_25_CEA",41,6,246,"Credit Card","In-store","2025-01-02","FALSE",15446,"United States","New York","East"
"TXN_4287831","CUST_22","Computers and electric accessories","Item_9_CEA",17,5,85,"Digital Wallet","Online","2024-08-17","FALSE",127,"United States","New York","East"
"TXN_8295967","CUST_22","Computers and electric accessories","Item_9_CEA",17,7,119,"Digital Wallet","Online","2024-01-24","FALSE",3717,"United States","Georgia","South"
"TXN_7767926","CUST_19","Computers and electric accessories","Item_25_CEA",41,5,205,"Digital Wallet","Online","2022-05-22","TRUE",10167,"United States","California","West"
"TXN_3713357","CUST_01","Computers and electric accessories","Item_9_CEA",17,2,34,"Credit Card","Online","2024-04-24","TRUE",-6263,"United States","California","West"
"TXN_4221038","CUST_10","Computers and electric accessories","Item_7_CEA",14,3,42,"Digital Wallet","Online","2024-08-18","FALSE",11296,"United States","Texas","Central"
"TXN_9412012","CUST_22","Computers and electric accessories","Item_12_CEA",21.5,7,150.5,"Cash","Online","2022-01-12","FALSE",8000,"United States","Georgia","South"
"TXN_1521156","CUST_08","Computers and electric accessories","Item_16_CEA",27.5,9,247.5,"Cash","Online","2024-10-11","TRUE",9568,"United States","Illinois","Central"
"TXN_3531543","CUST_21","Computers and electric accessories","Item_3_CEA",8,7,56,"Credit Card","Online","2024-07-17","TRUE",7343,"United States","California","West"
"TXN_5675288","CUST_01","Computers and electric accessories","Item_20_CEA",33.5,3,100.5,"Credit Card","Online","2024-02-18","TRUE",13484,"United States","New Hampshire","East"
"TXN_3416162","CUST_16","Computers and electric accessories","Item_2_CEA",6.5,5,32.5,"Digital Wallet","In-store","2025-01-15","FALSE",15910,"United States","Maryland","East"
"TXN_2045668","CUST_15","Computers and electric accessories","Item_22_CEA",36.5,5,182.5,"Digital Wallet","Online","2024-09-29","TRUE",-7201,"United States","Ohio","East"
"TXN_8192277","CUST_01","Computers and electric accessories","Item_16_CEA",27.5,5,137.5,"Credit Card","Online","2024-01-25","TRUE",-874,"United States","Wisconsin","Central"
"TXN_7635856","CUST_20","Computers and electric accessories","Item_2_CEA",6.5,4,26,"Digital Wallet","Online","2023-07-16","TRUE",1771,"United States","New York","East"
"TXN_5283369","CUST_06","Computers and electric accessories","Item_5_CEA",11,7,77,"Credit Card","Online","2024-04-16","TRUE",13109,"United States","New Jersey","East"
"TXN_3265003","CUST_11","Computers and electric accessories","Item_10_CEA",18.5,5,92.5,"Cash","In-store","2023-07-17","TRUE",6762,"United States","Oregon","West"
"TXN_5148932","CUST_06","Computers and electric accessories","Item_21_CEA",35,4,140,"Credit Card","Online","2023-09-19","FALSE",11947,"United States","Colorado","West"
"TXN_9184251","CUST_04","Computers and electric accessories","Item_12_CEA",21.5,10,215,"Digital Wallet","Online","2023-07-15","FALSE",1437,"United States","Ohio","East"
"TXN_4064037","CUST_07","Computers and electric accessories","Item_15_CEA",26,4,104,"Credit Card","In-store","2022-05-15","TRUE",15436,"United States","Georgia","South"
"TXN_8129465","CUST_01","Computers and electric accessories","Item_7_CEA",14,5,70,"Cash","In-store","2024-08-30","TRUE",4565,"United States","New York","East"
"TXN_7014731","CUST_11","Computers and electric accessories","Item_11_CEA",20,4,80,"Credit Card","In-store","2022-02-15","FALSE",5235,"United States","New York","East"
"TXN_7651965","CUST_06","Computers and electric accessories","Item_2_CEA",6.5,10,65,"Digital Wallet","Online","2024-08-20","TRUE",7071,"United States","California","West"
"TXN_1058677","CUST_22","Computers and electric accessories","Item_14_CEA",24.5,8,196,"Cash","Online","2024-04-24","TRUE",-1407,"United States","Kentucky","South"
"TXN_3017727","CUST_11","Computers and electric accessories","Item_13_CEA",23,8,184,"Cash","Online","2022-06-02","FALSE",2250,"United States","California","West"
"TXN_2346762","CUST_09","Computers and electric accessories","Item_19_CEA",32,4,128,"Credit Card","Online","2024-12-09","FALSE",11548,"United States","Missouri","Central"
